TotalTime(ms),Throughput(kbp),PDR,data,time
15661,0.014303,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:13:07Z
28329,0.015814,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:13:19Z
40998,0.016391,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:13:32Z
53677,0.016692,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:13:45Z
79017,0.014174,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:14:10Z
129700,0.010362,0.600000,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:15:01Z
142375,0.011013,0.636364,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:15:13Z
155041,0.011558,0.666667,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:15:26Z
205739,0.009799,0.562500,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:16:17Z
231079,0.009694,0.555556,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:16:42Z
256422,0.009609,0.550000,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:17:07Z
294439,0.009129,0.521739,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:17:45Z
307107,0.009482,0.541667,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:17:58Z
332504,0.009431,0.538462,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:18:23Z
357827,0.009390,0.535714,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:18:49Z
383140,0.009354,0.533333,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:19:14Z
408489,0.009322,0.531250,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:19:39Z
433825,0.009294,0.529412,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:20:05Z
446496,0.009532,0.542857,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:20:17Z
484523,0.009246,0.526316,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:20:55Z
497190,0.009461,0.538462,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:21:08Z
535201,0.009208,0.523810,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:21:46Z
560560,0.009191,0.522727,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:22:12Z
585902,0.009176,0.521739,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:22:37Z
598563,0.009356,0.531915,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:22:50Z
611234,0.009528,0.541667,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:23:02Z
649253,0.009315,0.529412,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:23:40Z
661933,0.009475,0.538462,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:23:53Z
687262,0.009452,0.537037,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:24:18Z
712616,0.009430,0.535714,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:24:44Z
737960,0.009410,0.534483,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:25:09Z
750628,0.009549,0.542373,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:25:22Z
763376,0.009683,0.550000,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:25:34Z
788643,0.009657,0.548387,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:26:00Z
801319,0.009784,0.555556,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:26:12Z
864677,0.009326,0.529412,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:27:16Z
890025,0.009312,0.528571,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:27:41Z
915367,0.009299,0.527778,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:28:06Z
940711,0.009287,0.527027,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:28:32Z
953422,0.009398,0.533333,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:28:44Z
966057,0.009507,0.539474,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:28:57Z
1016748,0.009253,0.525000,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:29:48Z
1042089,0.009243,0.524390,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:30:13Z
1054761,0.009344,0.530120,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:30:26Z
1067434,0.009443,0.535714,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:30:38Z
1092781,0.009429,0.534884,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:31:04Z
1105452,0.009524,0.540230,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:31:16Z
1118119,0.009616,0.545455,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:31:29Z
1143477,0.009599,0.544444,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:31:54Z
1194163,0.009379,0.531915,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:32:45Z
1206829,0.009466,0.536842,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:32:58Z
1219499,0.009551,0.541667,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:33:10Z
1244842,0.009537,0.540816,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:33:36Z
1270183,0.009523,0.540000,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:34:01Z
1295537,0.009510,0.539216,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:34:26Z
1320877,0.009497,0.538462,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:34:52Z
1358892,0.009396,0.532710,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:35:30Z
1371561,0.009472,0.537037,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:35:43Z
1396908,0.009461,0.536364,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:36:08Z
1409585,0.009535,0.540541,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:36:21Z
1422250,0.009607,0.544643,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:36:33Z
1447592,0.009594,0.543860,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:36:59Z
1472941,0.009581,0.543103,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:37:24Z
1510955,0.009488,0.537815,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:38:02Z
1548974,0.009400,0.532787,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:38:40Z
1561641,0.009467,0.536585,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:38:53Z
1574317,0.009533,0.540323,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:39:05Z
1599662,0.009522,0.539683,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:39:31Z
1625012,0.009511,0.539062,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:39:56Z
1650349,0.009501,0.538462,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:40:21Z
1675695,0.009491,0.537879,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:40:47Z
1713731,0.009411,0.533333,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:41:25Z
1726379,0.009472,0.536765,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:41:37Z
1751727,0.009463,0.536232,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:42:03Z
1777071,0.009454,0.535714,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:42:28Z
1802414,0.009445,0.535211,AWcAAAJoAAMCAAAEAgAA,2022-06-19T10:42:53Z
