TotalTime(ms),Throughput(kbp),PDR,data,time
16703,0.013411,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-01T16:56:42Z
29358,0.015260,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-01T16:56:55Z
42029,0.015989,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-01T16:57:07Z
54697,0.016381,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-01T16:57:20Z
80193,0.013966,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-06-01T16:57:46Z
130733,0.010281,0.600000,AWcAAAJoAAMCAAAEAgAA,2022-06-01T16:58:36Z
143647,0.010916,0.636364,AWcAAAJoAAMCAAAEAgAA,2022-06-01T16:58:49Z
156288,0.011466,0.666667,AWcAAAJoAAMCAAAEAgAA,2022-06-01T16:59:02Z
232098,0.008686,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:00:18Z
244988,0.009143,0.526316,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:00:30Z
257443,0.009571,0.550000,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:00:43Z
295604,0.009093,0.521739,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:01:21Z
308130,0.009451,0.541667,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:01:34Z
321026,0.009769,0.560000,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:01:46Z
358821,0.009364,0.535714,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:02:24Z
371716,0.009642,0.551724,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:02:37Z
384169,0.009912,0.566667,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:02:50Z
397057,0.010155,0.580645,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:03:02Z
409503,0.010393,0.593750,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:03:15Z
422394,0.010606,0.606061,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:03:28Z
447515,0.010511,0.600000,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:03:53Z
460406,0.010704,0.611111,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:04:06Z
485537,0.010611,0.605263,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:04:31Z
498226,0.010790,0.615385,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:04:44Z
511095,0.010957,0.625000,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:04:57Z
523662,0.011122,0.634146,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:05:09Z
536220,0.011279,0.642857,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:05:22Z
561566,0.011169,0.636364,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:05:47Z
599581,0.010834,0.617021,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:06:25Z
612255,0.010976,0.625000,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:06:38Z
637764,0.010888,0.620000,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:07:03Z
650264,0.011023,0.627451,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:07:16Z
662958,0.011150,0.634615,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:07:28Z
688283,0.011065,0.629630,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:07:54Z
700956,0.011185,0.636364,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:08:06Z
713629,0.011300,0.642857,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:08:19Z
726526,0.011408,0.649123,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:08:32Z
738978,0.011519,0.655172,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:08:44Z
751641,0.011623,0.661017,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:08:57Z
776988,0.011532,0.655738,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:09:22Z
789657,0.011630,0.661290,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:09:35Z
802361,0.011725,0.666667,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:09:48Z
865774,0.011125,0.632353,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:10:51Z
891035,0.011061,0.628571,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:11:16Z
916394,0.011000,0.625000,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:11:42Z
929078,0.011091,0.630137,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:11:55Z
941723,0.011180,0.635135,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:12:07Z
1017763,0.010564,0.600000,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:13:23Z
1030425,0.010652,0.604938,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:13:36Z
1043095,0.010737,0.609756,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:13:49Z
1055768,0.010821,0.614458,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:14:01Z
1068472,0.010902,0.619048,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:14:14Z
1093782,0.010854,0.616279,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:14:39Z
1106486,0.010932,0.620690,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:14:52Z
1119140,0.011008,0.625000,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:15:05Z
1144481,0.010960,0.622222,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:15:30Z
1195181,0.010683,0.606383,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:16:21Z
1207839,0.010756,0.610526,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:16:33Z
1233165,0.010717,0.608247,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:16:59Z
1245851,0.010788,0.612245,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:17:11Z
1283873,0.010643,0.603960,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:17:49Z
1296540,0.010712,0.607843,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:18:02Z
1321875,0.010676,0.605769,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:18:27Z
1334769,0.010740,0.609524,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:18:40Z
1347222,0.010807,0.613208,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:18:53Z
1359927,0.010871,0.616822,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:19:05Z
1372630,0.010934,0.620370,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:19:18Z
1385457,0.010994,0.623853,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:19:31Z
1397913,0.011056,0.627273,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:19:43Z
1423268,0.011017,0.625000,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:20:09Z
1448598,0.010979,0.622807,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:20:34Z
1461491,0.011035,0.626087,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:20:47Z
1511959,0.010815,0.613445,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:21:37Z
1562646,0.010608,0.601626,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:22:28Z
1575317,0.010665,0.604839,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:22:41Z
1587990,0.010720,0.608000,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:22:53Z
1626006,0.010608,0.601562,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:23:31Z
1651354,0.010580,0.600000,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:23:57Z
1676692,0.010554,0.598485,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:24:22Z
1714711,0.010451,0.592593,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:25:00Z
1740064,0.010427,0.591241,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:25:25Z
1752727,0.010480,0.594203,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:25:38Z
1765454,0.010531,0.597122,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:25:51Z
1778084,0.010582,0.600000,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:26:04Z
1790956,0.010631,0.602837,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:26:16Z
1803415,0.010682,0.605634,AWcAAAJoAAMCAAAEAgAA,2022-06-01T17:26:29Z
